Income;Age;Sex;Region;Employment;Retailer
<£10000;18-24;Male;East;Permanent-Part-time-Employment;Amazon
£50000-£59999;35-44;Male;South-East;Permanent-Full-time-Employment;Amazon
£10000-£14999;45-54;Male;Yorkshire;Permanent-Part-time-Employment;Amazon
£15000-£19999;25-34;Male;South-West;Without-Work;Amazon
£15000-£19999;25-34;Male;London;House-Wife-Or;Amazon
£20000-£29999;25-34;Male;East-Midlands;Permanent-Part-time-Employment;Amazon
£10000-£14999;25-34;Female;London;Without-Work;Amazon
£20000-£29999;35-44;Male;West-Midlands;Permanent-Full-time-Employment;Amazon
£30000-£39999;18-24;Male;South-East;Retired;Amazon
£15000-£19999;55+;Male;East;Permanent-Full-time-Employment;Amazon
£20000-£29999;35-44;Male;East;Permanent-Part-time-Employment;Amazon
£20000-£29999;45-54;Female;West-Midlands;Student-Or-Internship;Amazon
£15000-£19999;45-54;Male;London;Self-employed-.-Freelance;Amazon
£15000-£19999;25-34;Female;London;Permanent-Part-time-Employment;Amazon
£20000-£29999;55+;Female;South-West;Student-Or-Internship;Amazon
£30000-£39999;18-24;Male;North-West;Retired;Amazon
£10000-£14999;55+;Male;North-West;Student-Or-Internship;Amazon
£15000-£19999;18-24;Male;North-West;Permanent-Full-time-Employment;Amazon
£20000-£29999;45-54;Male;South-West;Permanent-Full-time-Employment;Amazon
<£10000;35-44;Female;South-East;Unpaid-Employment;Amazon
<£10000;25-34;Male;North-West;Permanent-Part-time-Employment;Amazon
£15000-£19999;55+;Female;North-West;Permanent-Part-time-Employment;Amazon
£20000-£29999;35-44;Male;London;Permanent-Full-time-Employment;Amazon
<£10000;18-24;Female;Yorkshire;House-Wife-Or;Amazon
£20000-£29999;45-54;Male;London;Permanent-Part-time-Employment;Amazon
£20000-£29999;18-24;Female;North-West;Student-Or-Internship;Amazon
£10000-£14999;25-34;Female;Northern-Ireland;Retired;Amazon
£20000-£29999;45-54;Male;South-East;Retired;Amazon
£10000-£14999;18-24;Female;North-West;Unable-to-Work;Amazon
£10000-£14999;35-44;Female;London;Retired;Amazon
£40000-£49999;18-24;Female;Scotland;Permanent-Full-time-Employment;Amazon
<£10000;18-24;Female;West-Midlands;Permanent-Part-time-Employment;Amazon
£15000-£19999;25-34;Female;North-East;Permanent-Full-time-Employment;Amazon
£70000-£99999;18-24;Male;Wales;Permanent-Full-time-Employment;Amazon
<£10000;55+;Male;London;Retired;Amazon
£30000-£39999;25-34;Male;Scotland;Permanent-Full-time-Employment;Amazon
£15000-£19999;45-54;Male;London;Permanent-Full-time-Employment;Amazon
£15000-£19999;55+;Female;London;Permanent-Full-time-Employment;Amazon
£10000-£14999;35-44;Male;South-East;Permanent-Part-time-Employment;Amazon
£20000-£29999;55+;Male;Northern-Ireland;Unpaid-Employment;Amazon
<£10000;25-34;Male;East;House-Wife-Or;Amazon
£60000-£69999;25-34;Female;South-West;Permanent-Full-time-Employment;Amazon
£20000-£29999;45-54;Female;South-East;Permanent-Full-time-Employment;Amazon
£10000-£14999;55+;Male;South-West;Unpaid-Employment;Amazon
£20000-£29999;55+;Female;South-West;Self-employed-.-Freelance;Amazon
£20000-£29999;18-24;Female;London;Retired;Amazon
£20000-£29999;35-44;Female;Scotland;Permanent-Full-time-Employment;Amazon
£15000-£19999;45-54;Female;Yorkshire;Permanent-Full-time-Employment;Amazon
£10000-£14999;45-54;Male;South-West;Unpaid-Employment;Amazon
£10000-£14999;35-44;Male;Wales;House-Wife-Or;Amazon
£15000-£19999;35-44;Male;South-West;Self-employed-.-Freelance;Amazon
£20000-£29999;55+;Female;Wales;House-Wife-Or;Amazon
£40000-£49999;45-54;Female;South-East;Permanent-Full-time-Employment;Amazon
£60000-£69999;45-54;Male;London;Retired;Amazon
£20000-£29999;45-54;Male;South-East;Retired;Amazon
£20000-£29999;45-54;Female;Wales;Permanent-Full-time-Employment;Amazon
£20000-£29999;55+;Male;Yorkshire;Permanent-Full-time-Employment;Amazon
<£10000;25-34;Male;East;Permanent-Full-time-Employment;Amazon
£15000-£19999;35-44;Male;South-East;Without-Work;Amazon
£60000-£69999;45-54;Female;London;Permanent-Full-time-Employment;Amazon
£20000-£29999;18-24;Male;Wales;Self-employed-.-Freelance;Amazon
£30000-£39999;35-44;Female;Yorkshire;Without-Work;Amazon
£20000-£29999;45-54;Female;London;Self-employed-.-Freelance;Amazon
£30000-£39999;25-34;Female;South-East;Permanent-Part-time-Employment;Amazon
£20000-£29999;35-44;Male;North-West;Without-Work;Amazon
<£10000;25-34;Female;Yorkshire;Permanent-Full-time-Employment;Amazon
<£10000;55+;Female;East;Retired;Amazon
£30000-£39999;25-34;Female;South-West;House-Wife-Or;Amazon
£15000-£19999;35-44;Male;East-Midlands;Retired;Amazon
£30000-£39999;35-44;Female;Yorkshire;Permanent-Part-time-Employment;Amazon
£15000-£19999;25-34;Male;London;Retired;Amazon
£30000-£39999;35-44;Male;East;Permanent-Part-time-Employment;Amazon
<£10000;35-44;Male;West-Midlands;Unable-to-Work;Amazon
£15000-£19999;35-44;Male;London;Self-employed-.-Freelance;Amazon
£30000-£39999;45-54;Male;North-East;Permanent-Full-time-Employment;Amazon
£10000-£14999;18-24;Male;West-Midlands;Unpaid-Employment;Amazon
£20000-£29999;55+;Male;South-West;House-Wife-Or;Amazon
£20000-£29999;18-24;Female;London;Permanent-Full-time-Employment;Amazon
£20000-£29999;18-24;Male;South-East;Permanent-Full-time-Employment;Amazon
£20000-£29999;18-24;Female;West-Midlands;Permanent-Full-time-Employment;Amazon
£10000-£14999;35-44;Female;South-East;Permanent-Full-time-Employment;Amazon
£15000-£19999;35-44;Male;South-East;Retired;Amazon
£20000-£29999;55+;Female;East;Student-Or-Internship;Amazon
£20000-£29999;55+;Male;East;Self-employed-.-Freelance;Amazon
£15000-£19999;55+;Female;North-West;Student-Or-Internship;Amazon
<£10000;45-54;Male;South-East;House-Wife-Or;Amazon
£30000-£39999;18-24;Male;South-East;Self-employed-.-Freelance;Amazon
£15000-£19999;55+;Male;East-Midlands;Unable-to-Work;Amazon
£20000-£29999;45-54;Female;Scotland;Permanent-Full-time-Employment;Amazon
£50000-£59999;55+;Male;London;Unable-to-Work;Amazon
£20000-£29999;25-34;Male;South-East;Permanent-Part-time-Employment;Amazon
£15000-£19999;55+;Male;London;Permanent-Full-time-Employment;Amazon
£10000-£14999;25-34;Female;East-Midlands;Self-employed-.-Freelance;Amazon
£10000-£14999;25-34;Male;South-East;Permanent-Full-time-Employment;Amazon
£10000-£14999;45-54;Male;North-West;Unable-to-Work;Amazon
£15000-£19999;45-54;Male;South-East;Permanent-Full-time-Employment;Amazon
£10000-£14999;25-34;Male;Wales;Permanent-Full-time-Employment;Amazon
£30000-£39999;25-34;Male;South-East;Permanent-Full-time-Employment;Amazon
£30000-£39999;25-34;Male;Yorkshire;Permanent-Full-time-Employment;Amazon
£20000-£29999;45-54;Female;Yorkshire;Permanent-Full-time-Employment;Amazon
£30000-£39999;35-44;Male;Wales;Permanent-Full-time-Employment;Amazon
<£10000;18-24;Female;North-West;Without-Work;Amazon
£20000-£29999;25-34;Male;North-East;Permanent-Full-time-Employment;Amazon
£30000-£39999;25-34;Male;Northern-Ireland;Retired;Amazon
£20000-£29999;25-34;Male;Scotland;Student-Or-Internship;Amazon
£20000-£29999;25-34;Female;Wales;Permanent-Full-time-Employment;Amazon
£20000-£29999;25-34;Male;South-East;House-Wife-Or;Amazon
£40000-£49999;25-34;Male;East-Midlands;Self-employed-.-Freelance;Amazon
£20000-£29999;45-54;Male;North-West;Permanent-Full-time-Employment;Amazon
£30000-£39999;25-34;Male;South-West;Permanent-Full-time-Employment;Amazon
£20000-£29999;25-34;Male;East-Midlands;Retired;Amazon
£20000-£29999;18-24;Male;London;Retired;Amazon
<£10000;45-54;Male;Wales;Temporary-Work;Amazon
£20000-£29999;45-54;Male;London;Permanent-Full-time-Employment;Amazon
<£10000;25-34;Female;London;Retired;Amazon
£15000-£19999;55+;Male;Yorkshire;Self-employed-.-Freelance;Amazon
£50000-£59999;45-54;Male;North-West;House-Wife-Or;Amazon
£15000-£19999;18-24;Female;East-Midlands;Unpaid-Employment;Amazon
<£10000;18-24;Female;Scotland;Permanent-Full-time-Employment;Amazon
£50000-£59999;25-34;Female;South-West;Permanent-Full-time-Employment;Amazon
£20000-£29999;55+;Female;East;Permanent-Full-time-Employment;Amazon
£20000-£29999;18-24;Female;London;Permanent-Full-time-Employment;Amazon
£10000-£14999;45-54;Male;London;House-Wife-Or;Amazon
£15000-£19999;25-34;Male;South-East;House-Wife-Or;Amazon
<£10000;35-44;Male;South-East;House-Wife-Or;Amazon
£15000-£19999;35-44;Male;South-East;Permanent-Full-time-Employment;Amazon
£10000-£14999;55+;Male;London;Retired;Amazon
£20000-£29999;35-44;Female;East;Without-Work;Amazon
£40000-£49999;18-24;Male;East-Midlands;Permanent-Full-time-Employment;Amazon
£20000-£29999;55+;Male;Wales;Self-employed-.-Freelance;Amazon
£20000-£29999;45-54;Male;East-Midlands;Student-Or-Internship;Amazon
£20000-£29999;45-54;Male;South-East;Permanent-Full-time-Employment;Amazon
£20000-£29999;55+;Female;Wales;House-Wife-Or;Amazon
£15000-£19999;25-34;Female;South-East;Permanent-Full-time-Employment;Amazon
£30000-£39999;35-44;Male;South-East;Permanent-Full-time-Employment;Amazon
£15000-£19999;35-44;Female;East-Midlands;Self-employed-.-Freelance;Amazon
£10000-£14999;35-44;Male;Yorkshire;Permanent-Full-time-Employment;Amazon
<£10000;45-54;Male;North-West;Permanent-Full-time-Employment;Amazon
£20000-£29999;25-34;Male;Scotland;Permanent-Full-time-Employment;Amazon
£15000-£19999;18-24;Female;Wales;Permanent-Full-time-Employment;Amazon
£15000-£19999;18-24;Male;North-West;Permanent-Full-time-Employment;Amazon
£15000-£19999;45-54;Male;East;Permanent-Full-time-Employment;Amazon
<£10000;25-34;Male;North-West;Unpaid-Employment;Amazon
£15000-£19999;25-34;Male;Yorkshire;Without-Work;Amazon
£20000-£29999;55+;Female;London;Permanent-Full-time-Employment;Amazon
£20000-£29999;25-34;Female;East-Midlands;Self-employed-.-Freelance;Amazon
£10000-£14999;25-34;Female;West-Midlands;Permanent-Full-time-Employment;Amazon
£15000-£19999;55+;Female;South-East;Retired;Amazon
£10000-£14999;25-34;Female;East-Midlands;Self-employed-.-Freelance;Amazon
£10000-£14999;45-54;Male;West-Midlands;Unable-to-Work;Amazon
£20000-£29999;35-44;Male;East;Unpaid-Employment;Amazon
<£10000;45-54;Female;East;House-Wife-Or;Amazon
<£10000;35-44;Female;East;Retired;Amazon
£20000-£29999;18-24;Male;Scotland;Unpaid-Employment;Amazon
£15000-£19999;35-44;Male;East;Unable-to-Work;Amazon
£20000-£29999;45-54;Female;South-East;Unpaid-Employment;Amazon
£20000-£29999;25-34;Female;Scotland;Self-employed-.-Freelance;Amazon
£15000-£19999;55+;Female;Yorkshire;Permanent-Full-time-Employment;Amazon
<£10000;25-34;Male;East;Unable-to-Work;Amazon
£20000-£29999;25-34;Female;London;Permanent-Full-time-Employment;Amazon
£20000-£29999;25-34;Male;Yorkshire;Permanent-Part-time-Employment;Amazon
£20000-£29999;35-44;Male;East-Midlands;Permanent-Full-time-Employment;Amazon
£15000-£19999;45-54;Male;Yorkshire;Student-Or-Internship;Amazon
£30000-£39999;18-24;Female;London;Without-Work;Amazon
£15000-£19999;18-24;Male;West-Midlands;Retired;Amazon
<£10000;45-54;Female;East;Self-employed-.-Freelance;Amazon
£30000-£39999;25-34;Female;South-East;Permanent-Full-time-Employment;Amazon
£20000-£29999;45-54;Male;East;Permanent-Part-time-Employment;Amazon
<£10000;25-34;Male;North-West;Permanent-Full-time-Employment;Amazon
£15000-£19999;35-44;Male;East;Permanent-Part-time-Employment;Amazon
£20000-£29999;25-34;Male;London;Retired;Amazon
£40000-£49999;35-44;Male;East;Without-Work;Amazon
£20000-£29999;35-44;Male;London;Self-employed-.-Freelance;Amazon
<£10000;25-34;Male;South-West;Student-Or-Internship;Amazon
£10000-£14999;35-44;Male;Scotland;House-Wife-Or;Amazon
£10000-£14999;55+;Male;Yorkshire;Unpaid-Employment;Amazon
<£10000;35-44;Male;South-West;Permanent-Full-time-Employment;Amazon
£20000-£29999;55+;Male;Yorkshire;Permanent-Full-time-Employment;Amazon
£30000-£39999;35-44;Female;East-Midlands;Without-Work;Amazon
£20000-£29999;18-24;Female;South-East;Permanent-Full-time-Employment;Amazon
£15000-£19999;45-54;Male;Yorkshire;Permanent-Full-time-Employment;Amazon
£60000-£69999;18-24;Female;London;Student-Or-Internship;Amazon
£40000-£49999;55+;Male;West-Midlands;Permanent-Full-time-Employment;Amazon
£20000-£29999;25-34;Female;London;Permanent-Full-time-Employment;Amazon
£10000-£14999;35-44;Female;East;Permanent-Full-time-Employment;Amazon
£15000-£19999;25-34;Female;South-East;Permanent-Full-time-Employment;Amazon
£10000-£14999;45-54;Male;North-West;Student-Or-Internship;Amazon
£20000-£29999;55+;Male;Yorkshire;Permanent-Full-time-Employment;Amazon
£20000-£29999;18-24;Female;South-East;Without-Work;Amazon
£15000-£19999;25-34;Male;South-West;Permanent-Part-time-Employment;Amazon
£10000-£14999;55+;Male;East-Midlands;Unpaid-Employment;Amazon
£10000-£14999;35-44;Male;Scotland;Permanent-Full-time-Employment;Amazon
£20000-£29999;45-54;Female;West-Midlands;Permanent-Full-time-Employment;Amazon
£20000-£29999;55+;Male;Northern-Ireland;House-Wife-Or;Amazon
£40000-£49999;45-54;Male;Yorkshire;House-Wife-Or;Amazon
£40000-£49999;35-44;Female;North-West;Permanent-Full-time-Employment;Amazon
£10000-£14999;18-24;Male;East-Midlands;Unpaid-Employment;Amazon
£20000-£29999;35-44;Male;North-West;Retired;Amazon
£40000-£49999;25-34;Male;London;Permanent-Full-time-Employment;Amazon
£50000-£59999;45-54;Female;West-Midlands;House-Wife-Or;Amazon
£20000-£29999;55+;Female;East;Permanent-Full-time-Employment;Amazon
£10000-£14999;25-34;Male;South-East;Permanent-Full-time-Employment;Amazon
£30000-£39999;55+;Male;Yorkshire;Unable-to-Work;Amazon
£10000-£14999;18-24;Female;Yorkshire;Permanent-Full-time-Employment;Amazon
£50000-£59999;35-44;Male;West-Midlands;Permanent-Full-time-Employment;Amazon
£30000-£39999;18-24;Female;South-East;Student-Or-Internship;Amazon
£70000-£99999;18-24;Male;Scotland;Permanent-Full-time-Employment;Amazon
£10000-£14999;45-54;Female;East;Permanent-Part-time-Employment;Amazon
£70000-£99999;45-54;Female;East;Retired;Amazon
£20000-£29999;55+;Male;East-Midlands;Retired;Amazon
£15000-£19999;25-34;Male;East;Retired;Amazon
<£10000;35-44;Male;London;Permanent-Full-time-Employment;Amazon
£50000-£59999;18-24;Male;London;Retired;Amazon
£20000-£29999;25-34;Male;Scotland;Student-Or-Internship;Amazon
£20000-£29999;45-54;Female;South-East;Retired;Amazon
£40000-£49999;45-54;Male;London;Without-Work;Amazon
£15000-£19999;45-54;Female;Northern-Ireland;Unpaid-Employment;Amazon
£30000-£39999;25-34;Male;Yorkshire;Permanent-Full-time-Employment;Amazon
£15000-£19999;18-24;Male;Yorkshire;Self-employed-.-Freelance;Amazon
£15000-£19999;55+;Female;South-East;Permanent-Full-time-Employment;Amazon
£10000-£14999;25-34;Male;North-West;Self-employed-.-Freelance;Amazon
£50000-£59999;45-54;Female;South-East;Retired;Amazon
£20000-£29999;55+;Female;Scotland;Retired;Amazon
£10000-£14999;45-54;Female;West-Midlands;Without-Work;Amazon
£10000-£14999;55+;Female;Yorkshire;Permanent-Full-time-Employment;Amazon
<£10000;35-44;Male;South-West;Retired;Amazon
£40000-£49999;45-54;Male;South-East;Without-Work;Amazon
£20000-£29999;45-54;Male;London;Self-employed-.-Freelance;Amazon
£10000-£14999;45-54;Male;South-West;Student-Or-Internship;Amazon
£10000-£14999;45-54;Male;Scotland;Retired;Amazon
£50000-£59999;18-24;Male;West-Midlands;Student-Or-Internship;Amazon
£10000-£14999;35-44;Male;North-West;Student-Or-Internship;Amazon
£20000-£29999;55+;Male;London;Student-Or-Internship;Amazon
£20000-£29999;25-34;Male;South-West;Student-Or-Internship;Amazon
£10000-£14999;25-34;Female;Wales;Retired;Amazon
£20000-£29999;35-44;Male;West-Midlands;Retired;Amazon
£10000-£14999;18-24;Male;South-East;Retired;Amazon
£20000-£29999;45-54;Female;South-West;Retired;Amazon
£15000-£19999;25-34;Female;North-West;Retired;Amazon
£10000-£14999;18-24;Male;North-West;Permanent-Full-time-Employment;Amazon
£40000-£49999;25-34;Male;Scotland;Permanent-Part-time-Employment;Amazon
<£10000;25-34;Male;Yorkshire;Unable-to-Work;Amazon
£30000-£39999;18-24;Female;London;Permanent-Full-time-Employment;Amazon
£40000-£49999;25-34;Male;South-West;Permanent-Full-time-Employment;Amazon
£20000-£29999;18-24;Male;London;Student-Or-Internship;Amazon
£10000-£14999;35-44;Female;North-West;Without-Work;Amazon
£20000-£29999;35-44;Male;London;Permanent-Full-time-Employment;Amazon
£15000-£19999;55+;Female;South-East;Permanent-Full-time-Employment;Amazon
<£10000;18-24;Female;South-West;House-Wife-Or;Amazon
£20000-£29999;45-54;Male;East-Midlands;Unable-to-Work;Amazon
£15000-£19999;25-34;Male;Scotland;House-Wife-Or;Amazon
£15000-£19999;35-44;Male;West-Midlands;Without-Work;Amazon
£15000-£19999;25-34;Male;South-East;Permanent-Part-time-Employment;Amazon
<£10000;35-44;Male;London;Student-Or-Internship;Amazon
£10000-£14999;35-44;Female;Yorkshire;Permanent-Full-time-Employment;Amazon
£15000-£19999;35-44;Female;Wales;House-Wife-Or;Amazon
£10000-£14999;45-54;Male;South-West;Retired;Amazon
<£10000;18-24;Female;South-West;Without-Work;Amazon
£20000-£29999;35-44;Female;London;Without-Work;Amazon
£30000-£39999;45-54;Male;West-Midlands;Permanent-Full-time-Employment;Amazon
£20000-£29999;18-24;Female;South-West;Without-Work;Amazon
£20000-£29999;25-34;Male;North-West;Unpaid-Employment;Amazon
£15000-£19999;25-34;Male;East;Permanent-Part-time-Employment;Amazon
£15000-£19999;55+;Female;North-East;Without-Work;Amazon
£30000-£39999;18-24;Male;Yorkshire;Retired;Amazon
£20000-£29999;35-44;Male;London;House-Wife-Or;Amazon
£15000-£19999;45-54;Female;Yorkshire;Retired;Amazon
£15000-£19999;55+;Female;South-East;Permanent-Full-time-Employment;Amazon
£30000-£39999;25-34;Male;East;Self-employed-.-Freelance;Amazon
<£10000;25-34;Female;North-West;House-Wife-Or;Amazon
£50000-£59999;18-24;Male;North-West;Permanent-Full-time-Employment;Amazon
£40000-£49999;18-24;Male;North-East;Self-employed-.-Freelance;Amazon
£10000-£14999;45-54;Male;North-East;Retired;Amazon
£20000-£29999;45-54;Male;South-West;Retired;Amazon
£10000-£14999;45-54;Male;Yorkshire;Unable-to-Work;Amazon
£40000-£49999;55+;Male;Yorkshire;Retired;Amazon
£60000-£69999;25-34;Male;North-West;Permanent-Part-time-Employment;Amazon
£10000-£14999;45-54;Male;North-East;Unpaid-Employment;Amazon
£15000-£19999;35-44;Male;Scotland;Without-Work;Amazon
£40000-£49999;45-54;Female;Yorkshire;Permanent-Full-time-Employment;Amazon
£40000-£49999;55+;Male;London;Permanent-Full-time-Employment;Amazon
